1001161584||None|249|||22|1003|https://www.lowes.com/pd/Google-Nest-Learning-3rd-Gen-Polished-Steel-Smart-Thermostat-with-Wi-Fi-Compatibility/1001161584|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility - Polished Steel 
1000940714||None|79|||84|1016|https://www.lowes.com/pd/ecobee-2-pack-White-Smart-Room-Sensor-with-Wi-Fi-Compatibility/1000940714|ecobee 2-pack White Smart Room Sensor with Wi-Fi Compatibility 
1002690972||None|498|||16|1004|https://www.lowes.com/pd/Google-Nest-Learning-Thermostat-3rd-Gen-2-Pack-Stainless-Steel-Smart-Thermostat-with-Wi-Fi-Compatibility-2-Pack/1002690972|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility in Stainless Steel (2-Pack) 
1001134798||None|199|||0|1003|https://www.lowes.com/pd/Google-Nest-Thermostat-Nest-E-Thermostat-and-Room-Sensor-with-Wi-Fi-Compatibility/1001134798|Google Nest Smart Thermostat E with WiFi Compatibility and Google Nest Temperature Smart Sensor 
1002690964||None|597|||0|1010|https://www.lowes.com/pd/Google-Nest-White-Smart-Thermostat-and-Room-Sensor-with-Wi-Fi-Compatibility-2-Pack/1002690964|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility in White (2-Pack) and Google Nest Temperature Smart Sensor (3-Pack) 
1002690988||None|2490|||6|1004|https://www.lowes.com/pd/Google-Nest-Learning-Thermostat-3rd-Gen-10-Pack-White-Smart-Thermostat-with-Wi-Fi-Compatibility-10-Pack/1002690988|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility in White (10-Pack) 
1000617603||None|149.09|||200|1006|https://www.lowes.com/pd/Emerson-Sensi-White-Thermostat-with-Wi-Fi-Compatibility/1000617603|Emerson Sensi White Thermostat with Wi-Fi Compatibility 
1001161584||None|249|||22|1006|https://www.lowes.com/pd/Google-Nest-Learning-3rd-Gen-Polished-Steel-Smart-Thermostat-with-Wi-Fi-Compatibility/1001161584|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility - Polished Steel 
1001134798||None|199|||0|1016|https://www.lowes.com/pd/Google-Nest-Thermostat-Nest-E-Thermostat-and-Room-Sensor-with-Wi-Fi-Compatibility/1001134798|Google Nest Smart Thermostat E with WiFi Compatibility and Google Nest Temperature Smart Sensor 
1001093998||None|39|||39|1016|https://www.lowes.com/pd/Google-Nest-Temperature-Sensor-White-Smart-Room-Sensor/1001093998|Google Nest Temperature Smart Sensor for Google Nest Thermostats 
1000427335||None|149|||228|1010|https://www.lowes.com/pd/Lux-Kono-Smart-Stainless-Steel-Smart-Thermostat-with-Wi-Fi-Compatibility/1000427335|Lux Kono Smart Stainless Steel Smart Thermostat with Wi-Fi Compatibility 
1002690972||None|498|||16|1016|https://www.lowes.com/pd/Google-Nest-Learning-Thermostat-3rd-Gen-2-Pack-Stainless-Steel-Smart-Thermostat-with-Wi-Fi-Compatibility-2-Pack/1002690972|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility in Stainless Steel (2-Pack) 
1000147039||None|79|||0|1006|https://www.lowes.com/pd/ecobee-White-Smart-Room-Sensor-with-Wi-Fi-Compatibility/1000147039|ecobee White Smart Room Sensor with Wi-Fi Compatibility 
1001424660||0|0|||0|1001|https://www.lowes.com/pd/Bosch-White-Smart-Thermostat-with-Wi-Fi-Compatibility/1001424660|Bosch White Smart Thermostat with Wi-Fi Compatibility 
1002690988||None|2490|||6|1003|https://www.lowes.com/pd/Google-Nest-Learning-Thermostat-3rd-Gen-10-Pack-White-Smart-Thermostat-with-Wi-Fi-Compatibility-10-Pack/1002690988|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility in White (10-Pack) 
1000940714||None|79|||84|1010|https://www.lowes.com/pd/ecobee-2-pack-White-Smart-Room-Sensor-with-Wi-Fi-Compatibility/1000940714|ecobee 2-pack White Smart Room Sensor with Wi-Fi Compatibility 
1002731540||None|498|||28|1014|https://www.lowes.com/pd/Google-Nest-White-Thermostat-with-Wi-Fi-Compatibility-2-Pack/1002731540|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility in White (2-Pack) 
1001134798||None|199|||0|1004|https://www.lowes.com/pd/Google-Nest-Thermostat-Nest-E-Thermostat-and-Room-Sensor-with-Wi-Fi-Compatibility/1001134798|Google Nest Smart Thermostat E with WiFi Compatibility and Google Nest Temperature Smart Sensor 
